#! FIELDS tica file.free der_tica
#! SET min_tica -4.26619
#! SET max_tica 4.3657
#! SET nbins_tica  99
#! SET periodic_tica false
   -4.266190000   59.094184756   -0.050503550
   -4.178109490   59.085247552   -0.165038170
   -4.090028980   59.059329266   -0.459488740
   -4.001948469   58.993847467   -1.104256452
   -3.913867959   58.847930056   -2.321650860
   -3.825787449   58.563495644   -4.257402903
   -3.737706939   58.080354897   -6.775768635
   -3.649626429   57.369894742   -9.277773463
   -3.561545918   56.476241689  -10.747173512
   -3.473465408   55.537224430  -10.160805397
   -3.385384898   54.758585947   -7.106751717
   -3.297304388   54.338639340   -2.221172100
   -3.209223878   54.372438275    2.858119114
   -3.121143367   54.786033353    6.058968767
   -3.033062857   55.331608490    5.620388207
   -2.944982347   55.642471379    0.676402189
   -2.856901837   55.327889368   -8.400580622
   -2.768821327   54.093263433  -19.784151397
   -2.680740816   51.867781617  -30.265286594
   -2.592660306   48.902305714  -35.957399805
   -2.504579796   45.763290896  -33.880258233
   -2.416499286   43.172342506  -23.749445804
   -2.328418776   41.723758687   -8.767677035
   -2.240338265   41.604071775    5.427056206
   -2.152257755   42.483435247   13.101647210
   -2.064177245   43.617892250   10.922212435
   -1.976096735   44.115859918   -1.041830218
   -1.888016224   43.234566209  -19.702109098
   -1.799935714   40.585811346  -40.332464242
   -1.711855204   36.213723807  -58.067726479
   -1.623774694   30.556011068  -69.006859641
   -1.535694184   24.323178417  -70.916184932
   -1.447613673   18.337769928  -63.566876523
   -1.359533163   13.349145361  -48.747284950
   -1.271452653    9.873173543  -29.901202781
   -1.183372143    8.080764331  -11.145307921
   -1.095291633    7.808397264    4.199124097
   -1.007211122    8.681687888   14.853844572
   -0.919130612   10.312254160   21.692764003
   -0.831050102   12.448504369   26.656119453
   -0.742969592   14.999709144   31.262145504
   -0.654889082   17.950573818   35.588507324
   -0.566808571   21.234393240   38.613056056
   -0.478728061   24.681207368   39.096265008
   -0.390647551   28.038774665   36.577960812
   -0.302567041   31.053719938   31.414580322
   -0.214486531   33.523274661   24.303516061
   -0.126406020   35.301937982   15.776170552
   -0.038325510   36.276790535    6.151883354
    0.049755000   36.366843060   -4.274296091
    0.137835510   35.529609761  -14.739588627
    0.225916020   33.806593599  -24.138267617
    0.313996531   31.350621082  -31.229290875
    0.402077041   28.408120437  -35.064665147
    0.490157551   25.272068134  -35.704336238
    0.578238061   22.180592146  -34.306749057
    0.666318571   19.236433607  -32.695217037
    0.754399082   16.389302513  -32.177902500
    0.842479592   13.532061624  -32.842329057
    0.930560102   10.606109379  -33.466856614
    1.018640612    7.683286484  -32.527490542
    1.106721122    4.949802895  -29.105734536
    1.194801633    2.635796166  -23.046593513
    1.282882143    0.955992946  -14.809756248
    1.370962653    0.064368324   -5.380990683
    1.459043163    0.000000000    3.701528411
    1.547123673    0.652669485   10.533919997
    1.635204184    1.751793628   13.717380659
    1.723284694    2.964670174   13.240514495
    1.811365204    4.028642524   10.728087570
    1.899445714    4.857848819    8.227473555
    1.987526224    5.521098206    6.970209141
    2.075606735    6.121968789    6.618030330
    2.163687245    6.682279803    5.854709909
    2.251767755    7.117282147    3.664076690
    2.339848265    7.300186644    0.301785454
    2.427928776    7.177857828   -3.106754635
    2.516009286    6.803390205   -5.203786459
    2.604089796    6.330459618   -5.289540250
    2.692170306    5.945733336   -3.161407221
    2.780250816    5.843615390    1.146364496
    2.868331327    6.227118281    7.924828838
    2.956411837    7.344193980   17.974920779
    3.044492347    9.519649675   32.005740799
    3.132572857   13.096651926   49.536910431
    3.220653367   18.277842595   67.761483347
    3.308733878   24.919297041   81.843496698
    3.396814388   32.436650111   87.016734316
    3.484894898   39.933212094   81.317354227
    3.572975408   46.510786301   66.845998884
    3.661055918   51.596518237   48.330706490
    3.749136429   55.062601090   30.756732841
    3.837216939   57.145072111   17.260931593
    3.925297449   58.252039554    8.517895301
    4.013377959   58.770297448    3.707979140
    4.101458469   58.985466075    1.410495607
    4.189538980   59.065086000    0.447167228
    4.277619490   59.090949294    0.098532303
    4.365700000   59.097230411    0.006411009
