#! FIELDS tica file.free der_tica
#! SET min_tica -4.26619
#! SET max_tica 4.3657
#! SET nbins_tica  99
#! SET periodic_tica false
   -4.266190000   67.736899486   -0.087675574
   -4.178109490   67.721909495   -0.277421165
   -4.090028980   67.678220535   -0.770126621
   -4.001948469   67.568956126   -1.836808561
   -3.913867959   67.327094501   -3.838615208
   -3.825787449   66.857890848   -7.012700356
   -3.737706939   66.062518217  -11.156382910
   -3.649626429   64.890415560  -15.349410633
   -3.561545918   63.403164850  -18.019038709
   -3.473465408   61.808814587  -17.540254505
   -3.385384898   60.428483917  -13.133055361
   -3.297304388   59.587229297   -5.562303995
   -3.209223878   59.473031864    2.869336871
   -3.121143367   60.023307632    8.972461030
   -3.033062857   60.895109314    9.737083710
   -2.944982347   61.525511389    3.323235843
   -2.856901837   61.269728886  -10.168241114
   -2.768821327   59.598905761  -28.159623843
   -2.680740816   56.321600923  -45.641621589
   -2.592660306   51.757959437  -56.334086766
   -2.504579796   46.746271703  -55.248145901
   -2.416499286   42.397378338  -41.615533236
   -2.328418776   39.646480348  -20.235201180
   -2.240338265   38.808640795    0.325551991
   -2.152257755   39.426631473   11.692849319
   -2.064177245   40.471690431    9.782708650
   -1.976096735   40.797758955   -3.954665204
   -1.888016224   39.582405163  -24.154787250
   -1.799935714   36.539191480  -44.463525298
   -1.711855204   31.892565253  -59.903051778
   -1.623774694   26.211040889  -67.694178418
   -1.535694184   20.214612560  -67.060800622
   -1.447613673   14.625601056  -58.729797804
   -1.359533163   10.045101040  -44.567914478
   -1.271452653    6.868777642  -27.407287549
   -1.183372143    5.216377205  -10.424900119
   -1.095291633    4.950124884    3.752807492
   -1.007211122    5.763529820   14.058709509
   -0.919130612    7.330634974   21.068250292
   -0.831050102    9.421916397   26.182764870
   -0.742969592   11.924668050   30.522504794
   -0.654889082   14.785651486   34.243115708
   -0.566808571   17.929960629   36.868413430
   -0.478728061   21.236549884   37.824682779
   -0.390647551   24.545059736   36.884396497
   -0.302567041   27.680855395   33.854425375
   -0.214486531   30.445586778   28.374077027
   -0.126406020   32.606872751   20.119379528
   -0.038325510   33.923260794    9.358957763
    0.049755000   34.220596465   -2.801602514
    0.137835510   33.451168171  -14.541204246
    0.225916020   31.728676728  -24.152909758
    0.313996531   29.298450845  -30.543221089
    0.402077041   26.461947765  -33.355409633
    0.490157551   23.514508914  -33.212687450
    0.578238061   20.661798308  -31.456108849
    0.666318571   17.973481990  -29.798911123
    0.754399082   15.379463284  -29.365507614
    0.842479592   12.764406573  -30.188392874
    0.930560102   10.061279999  -31.092720685
    1.018640612    7.329975856  -30.579084708
    1.106721122    4.746764271  -27.656664941
    1.194801633    2.540117367  -22.059483661
    1.282882143    0.930275864  -14.219860815
    1.370962653    0.073467497   -5.215958716
    1.459043163    0.000000000    3.287839880
    1.547123673    0.584261924    9.361886370
    1.635204184    1.545916895   11.773591817
    1.723284694    2.561626097   10.745550649
    1.811365204    3.395912196    8.062282287
    1.899445714    3.996555117    5.737272804
    1.987526224    4.456398885    4.841428147
    2.075606735    4.887362866    4.876473021
    2.163687245    5.310696880    4.473512381
    2.251767755    5.641890801    2.702469251
    2.339848265    5.765506636   -0.051372612
    2.427928776    5.647682343   -2.633827521
    2.516009286    5.354244928   -3.877186927
    2.604089796    5.023889200   -3.498357814
    2.692170306    4.787969035   -1.761461629
    2.780250816    4.753670448    1.103423707
    2.868331327    5.042856412    5.766459562
    2.956411837    5.885536790   14.057028952
    3.044492347    7.698167429   28.066216153
    3.132572857   11.028255936   48.356131962
    3.220653367   16.332167152   72.096441911
    3.308733878   23.658246325   93.096200888
    3.396814388   32.451763552  104.406833464
    3.484894898   41.655095906  102.091987417
    3.572975408   50.081662800   87.452492968
    3.661055918   56.862715441   65.817525630
    3.749136429   61.671934469   43.643068326
    3.837216939   64.684027493   25.575034973
    3.925297449   66.356661311   13.235226875
    4.013377959   67.178389391    6.070164782
    4.101458469   67.537867538    2.450448578
    4.189538980   67.678119928    0.848059152
    4.277619490   67.726888669    0.225110159
    4.365700000   67.740435954    0.036785584
