#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  72
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  72
#! SET periodic_psi true
   -3.141592654   -3.141592654   18.526365041  -47.637513640   16.929399871
   -3.054326191   -3.141592654   14.485146609  -44.493123669   17.161149407
   -2.967059728   -3.141592654   10.838218257  -38.648492285   16.831432889
   -2.879793266   -3.141592654    7.806363213  -30.485726993   16.463904279
   -2.792526803   -3.141592654    5.562903801  -20.737732533   16.539067408
   -2.705260341   -3.141592654    4.199071574  -10.550095336   17.272683981
   -2.617993878   -3.141592654    3.694002700   -1.281652985   18.508838078
   -2.530727415   -3.141592654    3.911394882    5.851230514   19.854522811
   -2.443460953   -3.141592654    4.631973733   10.184951792   20.947454413
   -2.356194490   -3.141592654    5.609257872   11.824579375   21.668772605
   -2.268928028   -3.141592654    6.644364107   11.686447098   22.150139503
   -2.181661565   -3.141592654    7.639093192   11.095884290   22.602297056
   -2.094395102   -3.141592654    8.597425893   10.930329150   23.205854835
   -2.007128640   -3.141592654    9.563561065   11.176772481   24.067020900
   -1.919862177   -3.141592654   10.543559359   11.113223406   25.281401601
   -1.832595715   -3.141592654   11.480158182   10.040737112   26.943666541
   -1.745329252   -3.141592654   12.281070599    8.172975099   29.076141780
   -1.658062789   -3.141592654   12.914498950    6.420908685   31.594595266
   -1.570796327   -3.141592654   13.450800920    6.116708371   34.246247212
   -1.483529864   -3.141592654   14.064958169    8.371934094   36.639073339
   -1.396263402   -3.141592654   15.002140133   13.498818794   38.282163421
   -1.308996939   -3.141592654   16.494528253   20.944803320   38.711908662
   -1.221730476   -3.141592654   18.684428319   29.138296500   37.611320033
   -1.134464014   -3.141592654   21.545103640   35.907118833   34.949939715
   -1.047197551   -3.141592654   24.857854456   39.245683935   31.008418333
   -0.959931089   -3.141592654   28.270835520   38.174671097   26.276630969
   -0.872664626   -3.141592654   31.412454995   33.241851223   21.305659567
   -0.785398163   -3.141592654   34.013659815   26.120935960   16.562569918
   -0.698131701   -3.141592654   35.968983226   18.723908888   12.337136267
   -0.610865238   -3.141592654   37.319231724   12.424936025    8.780152577
   -0.523598776   -3.141592654   38.190187056    7.739189985    5.932488822
   -0.436332313   -3.141592654   38.720284951    4.613149441    3.776882544
   -0.349065850   -3.141592654   39.031091575    2.624750885    2.243686521
   -0.261799388   -3.141592654   39.205528060    1.417493864    1.232300151
   -0.174532925   -3.141592654   39.298139942    0.718295169    0.623166448
   -0.087266463   -3.141592654   39.343800790    0.332299090    0.285836637
    0.000000000   -3.141592654   39.363604242    0.123332918    0.107678389
    0.087266463   -3.141592654   39.367918700   -0.024175021    0.001298670
    0.174532925   -3.141592654   39.358186959   -0.207780501   -0.108676073
    0.261799388   -3.141592654   39.326891208   -0.548228937   -0.305942698
    0.349065850   -3.141592654   39.252827264   -1.222057226   -0.695959458
    0.436332313   -3.141592654   39.097366725   -2.444295984   -1.402416695
    0.523598776   -3.141592654   38.804278533   -4.406862192   -2.546827753
    0.610865238   -3.141592654   38.305599337   -7.134340829   -4.178092642
    0.698131701   -3.141592654   37.546779142  -10.267523012   -6.202740945
